,LAT_016,LONG_017,lat,long,elevation
607,31184064,81571296,31.301,-81.95,52.49
608,31185742,81571065,31.302,-81.95,45.93
609,31192568,81570676,31.317,-81.95,42.65
610,31210039,82014404,31.35,-82.018,75.46
611,31102658,82111276,31.167,-82.184,108.27
612,31130354,81525318,31.217,-81.868,42.65
613,31131084,81520264,31.217,-81.867,55.77
614,31131376,81514251,31.217,-81.851,91.86
615,31094748,82112238,31.151,-82.184,121.39
616,31102593,82111266,31.167,-82.184,108.27
617,31130292,81525307,31.217,-81.868,42.65
618,31131020,81520242,31.217,-81.867,55.77
619,31131311,81514233,31.217,-81.851,91.86
620,31124276,82092379,31.201,-82.151,137.8
621,31130098,82094435,31.217,-82.151,62.34
622,31203793,81594729,31.334,-81.985,72.18
623,31112760,82100642,31.184,-82.167,104.99
624,31112562,82112238,31.184,-82.184,108.27
625,31112464,82120972,31.184,-82.2,111.55
626,31075415,81584771,31.118,-81.968,78.74
627,31071084,81570594,31.117,-81.95,49.21
628,31092815,81571036,31.151,-81.95,75.46
629,31154651,81581419,31.251,-81.967,62.34
630,31155281,81590467,31.251,-81.983,65.62
631,31184874,81585545,31.301,-81.968,59.06
632,31090086,81574226,31.15,-81.951,75.46
633,31084344,82024131,31.135,-82.034,95.14
634,31195761,81542718,31.318,-81.901,52.49
635,31201302,81521189,31.334,-81.867,95.14
636,31204084,81474545,31.334,-81.785,85.3
637,31113451,82082349,31.184,-82.134,154.2
638,31092224,81592918,31.151,-81.984,68.9
639,31085402,82091990,31.135,-82.151,118.11
640,31081179,82022990,31.134,-82.034,82.02
641,30435833,83314828,30.718,-83.518,180.45
642,30442313,83321068,30.734,-83.534,190.29
643,30464351,83333750,30.768,-83.551,226.38
644,30493205,83334554,30.818,-83.551,121.39
645,30470927,83313432,30.784,-83.518,124.67
646,30471212,83310004,30.784,-83.517,111.55
647,30475661,83322983,30.785,-83.534,141.08
648,30475937,83322182,30.785,-83.534,141.08
649,30580082,83422067,30.967,-83.701,196.85
650,30593937,83364284,30.984,-83.601,187.01
651,30594372,83361846,30.985,-83.601,157.48
652,30401982,83235259,30.667,-83.385,108.27
653,30402917,83234066,30.667,-83.384,127.95
654,30550048,83381355,30.917,-83.634,144.36
655,30504956,83262160,30.835,-83.434,150.92
656,31040494,83335281,31.067,-83.551,213.25
657,30550847,83354426,30.917,-83.585,134.51
658,30550573,83353321,30.917,-83.584,177.17
659,30550238,83352086,30.917,-83.584,177.17
660,30545986,83351154,30.902,-83.584,157.48
661,30574737,83271411,30.951,-83.45,147.64
662,30581491,83265208,30.967,-83.435,173.88
663,30582366,83263289,30.967,-83.434,177.17
664,30470999,83313442,30.784,-83.518,124.67
665,30471132,83305994,30.784,-83.502,137.8
666,30473674,83271328,30.784,-83.45,131.23
667,30473602,83271328,30.784,-83.45,131.23
668,30444192,83352817,30.734,-83.584,180.45
669,30455248,83440168,30.751,-83.733,206.69
670,30462535,83393736,30.767,-83.651,131.23
671,30442083,83442439,30.734,-83.734,180.45
672,30404191,83353753,30.668,-83.584,134.51
673,30555415,83394921,30.918,-83.651,196.85
674,30501568,83433572,30.834,-83.718,229.66
675,31014692,83360130,31.018,-83.6,196.85
676,30472468,83302296,30.784,-83.501,141.08
677,30442871,83313208,30.734,-83.518,121.39
678,30505013,83430382,30.835,-83.717,239.5
679,30463464,83404310,30.768,-83.668,160.76
680,30561104,83300064,30.934,-83.5,206.69
681,30472083,83283046,30.784,-83.468,170.6
682,30443204,83334183,30.734,-83.551,170.6
683,30443638,83334113,30.734,-83.551,170.6
684,30473530,83424341,30.784,-83.701,144.36
685,30473606,83424399,30.784,-83.701,144.36
686,30473490,83422224,30.784,-83.701,144.36
687,30473562,83422278,30.784,-83.701,144.36
688,30511014,83205256,30.85,-83.335,167.32
689,30454064,83381168,30.751,-83.634,111.55
690,30591033,83395584,30.984,-83.652,246.06
691,31000230,83272795,31.0,-83.451,173.88
692,30464358,83354022,30.768,-83.584,170.6
693,30465233,83403370,30.768,-83.668,160.76
694,32093459,81255847,32.151,-81.418,75.46
695,32120986,81291852,32.2,-81.484,68.9
696,31584184,81172154,31.968,-81.284,39.37
697,32092443,81302335,32.151,-81.501,72.18
698,32100364,81291424,32.167,-81.484,62.34
699,32100933,81290283,32.167,-81.483,72.18
700,32105264,81273682,32.168,-81.451,101.71
701,32105224,81273657,32.168,-81.451,101.71
702,31514971,81201183,31.851,-81.334,39.37
703,32033826,81385643,32.051,-81.635,91.86
704,32044627,81230506,32.068,-81.383,45.93
705,32125230,81310501,32.201,-81.517,72.18
706,32125302,81310397,32.201,-81.517,72.18
707,32084282,81250656,32.135,-81.417,39.37
708,32084353,81250592,32.135,-81.417,39.37
709,32083392,81245323,32.134,-81.401,39.37
710,32083399,81245164,32.134,-81.401,39.37
711,32082168,81243447,32.134,-81.401,39.37
712,32082226,81243367,32.134,-81.401,39.37
713,32081546,81242509,32.134,-81.401,39.37
714,32081597,81242379,32.134,-81.401,39.37
715,31540108,81192272,31.9,-81.317,62.34
716,31540122,81192415,31.9,-81.317,62.34
717,31544338,81193363,31.901,-81.318,42.65
718,31554036,81195173,31.918,-81.318,22.97
719,31555084,81195523,31.918,-81.318,22.97
720,31573614,81194432,31.951,-81.318,55.77
721,31582490,81185476,31.967,-81.302,45.93
722,32083706,81292086,32.134,-81.484,78.74
723,31502443,81151296,31.834,-81.25,52.49
724,31545895,81165862,31.902,-81.268,29.53
725,32041069,81383009,32.067,-81.634,114.83
726,32063135,81372935,32.101,-81.617,121.39
727,32085082,81303700,32.135,-81.501,85.3
728,32075350,81412025,32.118,-81.684,95.14
729,31550508,81182638,31.917,-81.301,52.49
730,31544424,81180961,31.901,-81.3,36.09
731,32103788,81323163,32.168,-81.534,72.18
732,31502479,81160015,31.834,-81.267,0.0
733,31561369,81191202,31.934,-81.317,45.93
734,31561427,81191070,31.934,-81.317,45.93
735,32294023,81332937,32.484,-81.551,88.58
736,32294117,81331994,32.484,-81.551,88.58
737,32324714,81590092,32.535,-81.983,216.54
738,32135455,81341084,32.218,-81.567,104.99
739,32152188,81424514,32.251,-81.701,118.11
740,32182836,81522461,32.301,-81.867,203.41
741,32182830,81522571,32.301,-81.867,203.41
742,32213690,81513754,32.351,-81.851,193.57
743,32213722,81513823,32.351,-81.851,193.57
744,32215799,81511767,32.352,-81.85,196.85
745,32282661,81451501,32.467,-81.75,167.32
746,32334935,81425616,32.551,-81.702,144.36
747,32130948,81321968,32.217,-81.534,82.02
748,32161898,81281376,32.267,-81.467,114.83
749,32173415,81272739,32.284,-81.451,62.34
750,32175031,81270208,32.285,-81.45,75.46
751,32174250,81491401,32.285,-81.817,108.27
752,32174610,81491149,32.285,-81.817,108.27
753,32141752,81402388,32.234,-81.667,131.23
754,32173606,81485392,32.284,-81.801,173.88
755,32173891,81485101,32.284,-81.801,173.88
756,32172705,81482568,32.284,-81.801,173.88
757,32172948,81482449,32.284,-81.801,173.88
758,32161671,81445550,32.267,-81.735,157.48
759,32161700,81445384,32.267,-81.735,157.48
760,32142220,81404378,32.234,-81.668,141.08
761,32142317,81404321,32.234,-81.668,141.08
762,32133468,81341419,32.218,-81.567,104.99
763,32133781,81341473,32.218,-81.567,104.99
764,32155245,81483204,32.251,-81.801,111.55
765,32253608,81365306,32.418,-81.601,150.92
766,32274053,81371286,32.451,-81.617,154.2
767,32360666,81473490,32.6,-81.784,154.2
768,32372391,81511893,32.617,-81.851,183.73
769,32385762,81502684,32.635,-81.834,183.73
770,32293458,81464047,32.484,-81.768,206.69
771,32361310,81461196,32.6,-81.767,114.83
772,32362368,81460523,32.601,-81.767,118.11
773,32191527,81550058,32.317,-81.917,216.54
774,32134839,81372582,32.218,-81.617,111.55
775,32153654,81381492,32.251,-81.634,114.83
776,32163234,81374184,32.268,-81.618,104.99
777,32163388,81453038,32.268,-81.751,160.76
778,32172000,81525815,32.284,-81.868,200.13
779,32173372,81410092,32.284,-81.683,114.83
780,32180972,81390252,32.3,-81.65,114.83
781,32252744,81561521,32.417,-81.934,183.73
782,32272818,81424298,32.451,-81.701,164.04
783,32193493,81480914,32.318,-81.8,154.2
784,32131264,81311743,32.217,-81.517,68.9
785,32304960,81485583,32.501,-81.802,209.97
786,32245004,81545659,32.401,-81.902,167.32
787,32245428,81545007,32.402,-81.901,160.76
788,32245652,81544669,32.402,-81.901,160.76
789,32233799,81512248,32.384,-81.851,173.88
790,32233649,81515378,32.384,-81.851,173.88
791,32181184,81490613,32.3,-81.817,190.29
792,32220976,81475035,32.367,-81.785,187.01
793,32130350,81481357,32.217,-81.8,101.71
794,32161646,81333020,32.267,-81.551,98.43
795,32262407,81344468,32.434,-81.568,111.55
796,32255268,81405736,32.418,-81.668,160.76
797,32274233,81371405,32.451,-81.617,154.2
798,32251203,81381838,32.417,-81.634,134.51
799,32352054,81490656,32.584,-81.817,160.76
800,32145719,81401272,32.235,-81.667,144.36
801,32313054,81511616,32.518,-81.85,236.22
802,32241810,81454179,32.401,-81.751,216.54
803,32151105,81411330,32.25,-81.684,118.11
804,32182584,81434677,32.301,-81.718,134.51
805,32313082,81511728,32.518,-81.85,236.22
806,32211990,81512628,32.351,-81.851,193.57
807,32233411,81505193,32.384,-81.835,200.13
808,32180514,81422059,32.3,-81.701,131.23
809,32491137,82142099,32.817,-82.234,183.73
810,33001390,81451157,33.0,-81.75,183.73
811,33003911,81450105,33.001,-81.75,173.88
812,33004698,81445502,33.001,-81.735,147.64
813,32532882,82112354,32.884,-82.184,249.34
814,32581855,82071556,32.967,-82.117,252.62
815,32582448,82071002,32.967,-82.117,252.62
816,33013277,82051734,33.018,-82.084,275.59
817,33133191,81512518,33.218,-81.851,226.38
818,33113105,82131618,33.184,-82.217,360.89
819,33083699,82072136,33.134,-82.117,305.12
820,33065349,82031245,33.101,-82.05,318.24
821,32564628,82041210,32.935,-82.067,239.5
822,32572520,82033942,32.951,-82.051,216.54
823,33094500,82050924,33.151,-82.084,285.43
824,33134997,82052956,33.218,-82.084,278.87
825,33042691,81524080,33.067,-81.868,183.73
826,33043207,81523337,33.068,-81.868,193.57
827,33061404,82010214,33.1,-82.017,308.4
828,33135156,82135721,33.218,-82.218,347.77
829,32493729,82093427,32.818,-82.151,167.32
830,33061336,82010168,33.1,-82.017,308.4
831,33070721,81574824,33.117,-81.951,203.41
832,33121407,82113360,33.2,-82.184,252.62
833,33121375,82112982,33.2,-82.184,252.62
834,33101197,81585444,33.167,-81.968,318.24
835,33135229,81595641,33.218,-81.985,200.13
836,32595553,81421875,32.985,-81.701,193.57
837,33081663,82014412,33.134,-82.018,226.38
838,33143138,81565014,33.234,-81.935,282.15
839,33081071,82020870,33.134,-82.034,249.34
840,33091878,82021617,33.151,-82.034,249.34
841,33141163,82024320,33.234,-82.035,193.57
842,33093571,82021773,33.151,-82.034,249.34
843,33081078,82020952,33.134,-82.034,249.34
844,33091880,82021536,33.151,-82.034,249.34
845,33093578,82021683,33.151,-82.034,249.34
846,33141140,82024236,33.234,-82.035,193.57
847,33040471,82000325,33.067,-82.0,298.56
848,33040532,82000381,33.067,-82.0,298.56
849,33155133,84041664,33.251,-84.067,629.92
850,33184500,83574071,33.301,-83.951,682.41
851,33221189,83545162,33.367,-83.901,534.78
852,33124856,83555433,33.201,-83.918,534.78
853,33144930,83551300,33.235,-83.917,541.34
854,33133399,84043230,33.218,-84.068,698.82
855,33141248,84045300,33.234,-84.068,633.2
856,33185238,83563692,33.301,-83.934,662.73
857,33211515,83525912,33.35,-83.868,534.78
858,33184035,83541245,33.301,-83.9,659.45
859,33212833,84014501,33.351,-84.018,669.29
860,33181130,83510489,33.3,-83.85,456.04
861,33144383,83551563,33.235,-83.917,541.34
862,33145049,84034075,33.235,-84.051,639.76
863,33131826,84025262,33.217,-84.035,623.36
864,33173055,84051356,33.284,-84.084,669.29
865,33145132,83551610,33.235,-83.917,541.34
866,33140704,84041426,33.234,-84.067,643.04
867,33144009,83575889,33.234,-83.952,695.54
868,33154640,83575299,33.251,-83.951,626.64
869,33213585,83575518,33.351,-83.952,718.5
870,33143649,83545500,33.234,-83.902,482.28
871,33122620,84033945,33.201,-84.051,675.85
872,33141356,83510388,33.234,-83.85,564.3
873,33123175,83502803,33.201,-83.834,501.97
874,33224371,83574824,33.368,-83.951,662.73
875,33154136,84054322,33.251,-84.085,692.26
876,33182224,83501165,33.301,-83.834,439.63
877,33180784,83542304,33.3,-83.901,675.85
878,33130037,84025809,33.217,-84.035,623.36
879,33234282,83533789,33.385,-83.884,597.11
880,31331854,84405149,31.551,-84.668,269.03
881,31331886,84404695,31.551,-84.668,269.03
882,31331918,84404148,31.551,-84.668,269.03
883,31313784,84345732,31.518,-84.568,252.62
884,31313950,84343050,31.518,-84.568,252.62
885,31353066,84340188,31.584,-84.567,242.78
886,31352061,84334971,31.584,-84.551,298.56
887,31280980,84341396,31.467,-84.567,190.29
888,31353700,84271212,31.584,-84.45,275.59
889,31293170,84353775,31.484,-84.584,219.82
890,31293994,84353724,31.484,-84.584,219.82
891,31294279,84353707,31.485,-84.584,203.41
892,31313230,84391584,31.518,-84.65,249.34
893,31351622,84344936,31.584,-84.568,229.66
894,31314371,84390684,31.518,-84.65,249.34
895,31312010,84413199,31.517,-84.684,272.31
896,31353940,84465278,31.584,-84.768,318.24
897,31360925,84473271,31.6,-84.784,305.12
898,31375991,84344418,31.618,-84.568,272.31
899,31365763,84335965,31.602,-84.552,259.19
900,31343478,84412734,31.568,-84.684,239.5
901,31262540,84290344,31.434,-84.483,226.38
902,31344072,84435592,31.568,-84.718,295.28
903,30462542,81411269,30.767,-81.684,16.4
904,30495808,81414844,30.818,-81.685,36.09
905,30501510,81415182,30.834,-81.685,22.97
906,30555127,81425803,30.918,-81.702,36.09
907,30595330,81435167,30.985,-81.718,13.12
908,31021078,81434864,31.034,-81.718,62.34
909,31043745,81433741,31.068,-81.718,26.25
910,31045494,81433558,31.068,-81.718,26.25
911,31065090,81364953,31.101,-81.601,26.25
912,30564524,81411125,30.935,-81.684,72.18
913,30451350,81350085,30.75,-81.583,6.56
914,30453315,81390831,30.751,-81.65,16.4
915,30493194,81395979,30.818,-81.652,32.81
916,30553309,81411032,30.918,-81.684,16.4
917,30443825,81391537,30.734,-81.65,0.0
918,30472565,81393103,30.784,-81.651,52.49
919,30472688,81393330,30.784,-81.651,52.49
920,30502058,81400973,30.834,-81.667,22.97
921,30502047,81401074,30.834,-81.667,22.97
922,30544381,81410906,30.901,-81.684,42.65
923,30544384,81411122,30.901,-81.684,42.65
924,31005799,81393204,31.002,-81.651,9.84
925,31005817,81393304,31.002,-81.651,9.84
926,31021428,81391108,31.034,-81.65,9.84
927,31021453,81391206,31.034,-81.65,9.84
928,31070494,81351467,31.117,-81.584,-3.28
929,31070541,81351554,31.117,-81.584,-3.28
930,30504779,81401988,30.835,-81.667,32.81
931,30510043,81381626,30.85,-81.634,3.28
932,30532076,81333290,30.884,-81.551,6.56
933,31060727,81365000,31.1,-81.601,22.97
934,31060723,81355211,31.1,-81.585,55.77
935,30590333,81400778,30.983,-81.667,3.28
936,30452728,81385978,30.751,-81.635,19.69
937,30454076,81361762,30.751,-81.6,29.53
938,30454114,81361857,30.751,-81.601,32.81
939,30504034,81334050,30.834,-81.551,39.37
940,30551916,81440722,30.917,-81.734,52.49
941,30495253,81404796,30.818,-81.668,39.37
942,30442382,81334017,30.734,-81.551,52.49
943,30453668,81362073,30.751,-81.601,32.81
944,30453704,81362142,30.751,-81.601,32.81
945,30464886,81345894,30.768,-81.568,49.21
946,30460897,81350092,30.767,-81.583,16.4
947,30460832,81350157,30.767,-81.583,16.4
948,30462722,81345077,30.767,-81.568,26.25
949,30580058,81425198,30.967,-81.701,26.25
950,30595539,81542300,30.985,-81.901,26.25
951,31085888,81481220,31.135,-81.8,42.65
952,30453603,81313050,30.751,-81.518,32.81
953,31023861,81441510,31.034,-81.734,16.4
954,31042460,81440949,31.067,-81.734,29.53
955,31032131,81483290,31.051,-81.801,6.56
956,31014645,81435239,31.018,-81.718,59.06
957,31015757,81351291,31.018,-81.584,59.06
958,31014036,81435286,31.018,-81.718,59.06
959,30594196,81481180,30.984,-81.8,19.69
960,30553176,81404382,30.918,-81.668,39.37
961,30583900,81481576,30.968,-81.8,9.84
962,30514482,81484730,30.851,-81.801,36.09
963,31011257,81340973,31.017,-81.567,45.93
964,31032372,81382187,31.051,-81.634,39.37
965,32222751,82040022,32.367,-82.067,187.01
966,32220631,82005698,32.367,-82.002,232.94
967,32222604,82031965,32.367,-82.051,180.45
968,32222740,82095720,32.367,-82.152,249.34
969,32222838,82095752,32.367,-82.152,249.34
970,32222960,82070440,32.367,-82.117,223.1
971,32223039,82070516,32.368,-82.117,200.13
972,32223162,82054912,32.368,-82.085,203.41
973,32223248,82054898,32.368,-82.085,203.41
974,32222193,82014821,32.367,-82.018,223.1
975,32222276,82014778,32.367,-82.018,223.1
976,32201615,81571015,32.334,-81.95,177.17
977,32201892,81570907,32.334,-81.95,177.17
978,32245482,82023152,32.402,-82.034,229.66
979,32245745,82022990,32.402,-82.034,229.66
980,32250368,82022608,32.417,-82.034,206.69
981,32255678,82014310,32.418,-82.018,190.29
982,32292446,82050704,32.484,-82.084,216.54
983,32253313,82094305,32.418,-82.151,177.17
984,32222708,82074566,32.367,-82.118,226.38
985,32184413,81570374,32.301,-81.95,183.73
986,32211335,81590412,32.35,-81.983,206.69
987,32250033,82014256,32.417,-82.018,196.85
988,32252622,81561784,32.417,-81.934,183.73
989,32205492,82145100,32.335,-82.235,157.48
990,32225408,82131549,32.368,-82.217,187.01
991,32212113,82052385,32.351,-82.084,170.6
992,32212913,82051512,32.351,-82.084,170.6
993,32230128,82074285,32.383,-82.118,183.73
994,32272898,82041322,32.451,-82.067,187.01
995,32183117,82030771,32.301,-82.05,190.29
996,32193446,82063877,32.318,-82.101,183.73
997,32223298,82035533,32.368,-82.052,173.88
998,32205229,82023429,32.335,-82.034,196.85
999,32205125,82022954,32.335,-82.034,196.85
1000,32164825,81574150,32.268,-81.951,141.08
1001,32190397,81575302,32.317,-81.951,154.2
1002,32265859,81572156,32.435,-81.951,223.1
1003,32314987,82043410,32.518,-82.068,236.22
1004,32320848,82053343,32.534,-82.084,209.97
1005,32281272,81582762,32.467,-81.967,183.73
1006,32233099,82005143,32.384,-82.001,226.38
1007,32202533,82032598,32.334,-82.051,134.51
1008,32201662,82033268,32.334,-82.051,134.51
1009,32183790,82040742,32.301,-82.067,196.85
1010,32272161,82004024,32.451,-82.001,223.1
1011,32290748,81584780,32.484,-81.968,229.66
1012,32291626,81582809,32.484,-81.967,219.82
1013,33354906,85044521,33.585,-85.068,1105.64
1014,33373510,85062413,33.618,-85.101,1069.55
1015,33283147,85143266,33.468,-85.234,1010.5
1016,33274008,84595820,33.451,-84.985,738.19
1017,33274100,84595017,33.451,-84.985,738.19
1018,33280501,84573488,33.467,-84.951,774.28
1019,33293055,84544140,33.484,-84.901,754.59
1020,33302778,84532587,33.501,-84.884,803.81
1021,33303309,84531740,33.501,-84.884,803.81
1022,33324529,84505236,33.535,-84.835,813.65
1023,33441132,84582614,33.734,-84.967,1072.83
1024,33381229,85115407,33.634,-85.185,1220.47
1025,33353291,85074683,33.584,-85.118,1049.87
1026,33351863,85062178,33.584,-85.101,1010.5
1027,33332833,85035169,33.551,-85.051,1210.63
1028,33332916,85035241,33.551,-85.051,1210.63
1029,33292086,84543765,33.484,-84.901,754.59
1030,33432064,84555023,33.717,-84.918,1190.94
1031,33432013,84562119,33.717,-84.934,1246.72
1032,33432013,84562202,33.717,-84.934,1246.72
1033,33335529,85150361,33.552,-85.25,1043.31
1034,33430005,85013792,33.717,-85.018,1102.36
1035,33324004,85170708,33.534,-85.284,944.88
